skidcurr,target,codegender,flagowncar,flagownrealty,cntchildren,amtincometotal,amtcredit,amtannuity,amtgoodsprice,regionpopulationrelative,daysbirth,daysemployed,daysregistration,daysidpublish,owncarage,flagmobil,flagempphone,flagworkphone,flagcontmobile,flagphone,flagemail,cntfammembers,regionratingclient,regionratingclientwcity,hourapprprocessstart,regregionnotliveregion,regregionnotworkregion,liveregionnotworkregion,regcitynotlivecity,regcitynotworkcity,livecitynotworkcity,extsource1,extsource2,extsource3,apartmentsavg,basementareaavg,yearsbeginexpluatationavg,yearsbuildavg,commonareaavg,elevatorsavg,entrancesavg,floorsmaxavg,floorsminavg,landareaavg,livingapartmentsavg,livingareaavg,nonlivingapartmentsavg,nonlivingareaavg,apartmentsmode,basementareamode,yearsbeginexpluatationmode,yearsbuildmode,commonareamode,elevatorsmode,entrancesmode,floorsmaxmode,floorsminmode,landareamode,livingapartmentsmode,livingareamode,nonlivingapartmentsmode,nonlivingareamode,apartmentsmedi,basementareamedi,yearsbeginexpluatationmedi,yearsbuildmedi,commonareamedi,elevatorsmedi,entrancesmedi,floorsmaxmedi,floorsminmedi,landareamedi,livingapartmentsmedi,livingareamedi,nonlivingapartmentsmedi,nonlivingareamedi,totalareamode,obs30cntsocialcircle,def30cntsocialcircle,obs60cntsocialcircle,def60cntsocialcircle,dayslastphonechange,flagdocument2,flagdocument3,flagdocument4,flagdocument5,flagdocument6,flagdocument7,flagdocument8,flagdocument9,flagdocument10,flagdocument11,flagdocument12,flagdocument13,flagdocument14,flagdocument15,flagdocument16,flagdocument17,flagdocument18,flagdocument19,flagdocument20,flagdocument21,amtreqcreditbureauhour,amtreqcreditbureauday,amtreqcreditbureauweek,amtreqcreditbureaumon,amtreqcreditbureauqrt,amtreqcreditbureauyear,namecontracttypeCashloans,namecontracttypeRevolvingloans,nametypesuiteChildren,nametypesuiteFamily,nametypesuiteGroupofpeople,nametypesuiteOtherA,nametypesuiteOtherB,nametypesuiteSpousepartner,nametypesuiteUnaccompanied,nameincometypeBusinessman,nameincometypeCommercialassociate,nameincometypeMaternityleave,nameincometypePensioner,nameincometypeStateservant,nameincometypeStudent,nameincometypeUnemployed,nameincometypeWorking,nameeducationtypeAcademicdegree,nameeducationtypeHighereducation,nameeducationtypeIncompletehigher,nameeducationtypeLowersecondary,nameeducationtypeSecondarysecondaryspecial,namefamilystatusCivilmarriage,namefamilystatusMarried,namefamilystatusSeparated,namefamilystatusSinglenotmarried,namefamilystatusUnknown,namefamilystatusWidow,namehousingtypeCoopapartment,namehousingtypeHouseapartment,namehousingtypeMunicipalapartment,namehousingtypeOfficeapartment,namehousingtypeRentedapartment,namehousingtypeWithparents,occupationtypeAccountants,occupationtypeCleaningstaff,occupationtypeCookingstaff,occupationtypeCorestaff,occupationtypeDrivers,occupationtypeHRstaff,occupationtypeHighskilltechstaff,occupationtypeITstaff,occupationtypeLaborers,occupationtypeLowskillLaborers,occupationtypeManagers,occupationtypeMedicinestaff,occupationtypePrivateservicestaff,occupationtypeRealtyagents,occupationtypeSalesstaff,occupationtypeSecretaries,occupationtypeSecuritystaff,occupationtypeWaitersbarmenstaff,weekdayapprprocessstartFRIDAY,weekdayapprprocessstartMONDAY,weekdayapprprocessstartSATURDAY,weekdayapprprocessstartSUNDAY,weekdayapprprocessstartTHURSDAY,weekdayapprprocessstartTUESDAY,weekdayapprprocessstartWEDNESDAY,organizationtypeAdvertising,organizationtypeAgriculture,organizationtypeBank,organizationtypeBusinessEntityType1,organizationtypeBusinessEntityType2,organizationtypeBusinessEntityType3,organizationtypeCleaning,organizationtypeConstruction,organizationtypeCulture,organizationtypeElectricity,organizationtypeEmergency,organizationtypeGovernment,organizationtypeHotel,organizationtypeHousing,organizationtypeIndustrytype1,organizationtypeIndustrytype10,organizationtypeIndustrytype11,organizationtypeIndustrytype12,organizationtypeIndustrytype13,organizationtypeIndustrytype2,organizationtypeIndustrytype3,organizationtypeIndustrytype4,organizationtypeIndustrytype5,organizationtypeIndustrytype6,organizationtypeIndustrytype7,organizationtypeIndustrytype8,organizationtypeIndustrytype9,organizationtypeInsurance,organizationtypeKindergarten,organizationtypeLegalServices,organizationtypeMedicine,organizationtypeMilitary,organizationtypeMobile,organizationtypeOther,organizationtypePolice,organizationtypePostal,organizationtypeRealtor,organizationtypeReligion,organizationtypeRestaurant,organizationtypeSchool,organizationtypeSecurity,organizationtypeSecurityMinistries,organizationtypeSelfemployed,organizationtypeServices,organizationtypeTelecom,organizationtypeTradetype1,organizationtypeTradetype2,organizationtypeTradetype3,organizationtypeTradetype4,organizationtypeTradetype5,organizationtypeTradetype6,organizationtypeTradetype7,organizationtypeTransporttype1,organizationtypeTransporttype2,organizationtypeTransporttype3,organizationtypeTransporttype4,organizationtypeUniversity,organizationtypeXNA,fondkapremontmodenotspecified,fondkapremontmodeorgspecaccount,fondkapremontmoderegoperaccount,fondkapremontmoderegoperspecaccount,housetypemodeblockofflats,housetypemodespecifichousing,housetypemodeterracedhouse,wallsmaterialmodeBlock,wallsmaterialmodeMixed,wallsmaterialmodeMonolithic,wallsmaterialmodeOthers,wallsmaterialmodePanel,wallsmaterialmodeStonebrick,wallsmaterialmodeWooden,emergencystatemodeNo,emergencystatemodeYes,daysemployedperc,incomecreditperc,incomeperperson,annuityincomeperc,paymentrate
100284,0.0,0,1,0,2,180000.0,675000.0,29862.0,675000.0,0.015221,-14445,-3218,-5173.0,-5186,2.0,1,1,0,1,1,1,4.0,2,2,16,0,0,0,0,0,0,0.6924545824414103,0.3282689967736757,0.7583930617144343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2227760470751125,0.26666666666666666,45000.0,0.1659,0.04424
100285,0.0,1,0,0,0,112500.0,180000.0,9000.0,180000.0,0.028663,-10755,-1185,-765.0,-3443,,1,1,0,1,0,0,2.0,2,2,13,0,0,0,1,1,0,,0.4354125753011015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1101813110181311,0.625,56250.0,0.08,0.05
100286,1.0,0,1,0,1,121500.0,263686.5,17298.0,238500.0,0.014464,-17847,-448,-3595.0,-1381,21.0,1,1,0,1,0,0,3.0,2,2,5,0,0,0,0,0,0,,0.7109249275557172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-238.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.025102258082590912,0.4607744423775961,40500.0,0.14237037037037037,0.06560062801849924
100287,0.0,1,0,0,0,202500.0,225000.0,22383.0,225000.0,0.026392,-24891,365243,-2120.0,-2019,,1,0,0,1,1,0,2.0,2,2,15,0,0,0,0,0,0,,0.6555304997519134,,0.1825,,0.995,,,0.2,0.1724,0.3333,,,,0.2495,,0.3146,0.1859,,0.995,,,0.2014,0.1724,0.3333,,,,0.2599,,0.333,0.1842,,0.995,,,0.2,0.1724,0.3333,,,,0.2539,,0.3212,0.2646,5.0,0.0,5.0,0.0,-648.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,-14.673697320316581,0.9,101250.0,0.11053333333333333,0.09948
100288,0.0,1,0,1,0,157500.0,450000.0,21888.0,450000.0,0.010032,-9907,-648,-5628.0,-2567,,1,1,0,1,0,0,2.0,2,2,6,0,1,1,0,1,1,0.2375323595509142,0.5971811044818364,,0.0619,0.0635,0.9821,0.7552,0.0334,0.0,0.1379,0.1667,0.2083,0.0511,0.0496,0.0502,0.0039,0.0042,0.063,0.0659,0.9821,0.7648,0.0337,0.0,0.1379,0.1667,0.2083,0.0523,0.0542,0.0523,0.0039,0.0045,0.0625,0.0635,0.9821,0.7585,0.0336,0.0,0.1379,0.1667,0.2083,0.052,0.0504,0.0511,0.0039,0.0043,0.0586,0.0,0.0,0.0,0.0,-425.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,0.06540829716362168,0.35,78750.0,0.13897142857142858,0.04864
100289,0.0,0,1,1,0,202500.0,526491.0,26878.5,454500.0,0.022625,-14811,-7668,-1761.0,-4268,0.0,1,1,1,1,1,0,2.0,2,2,15,0,0,0,0,0,0,0.6451510088256213,0.6587035208707981,0.6971469077844458,0.4072,0.2893,0.9816,0.7484,0.0089,0.44,0.3793,0.3333,0.375,0.1754,0.3261,0.4133,0.027,0.0083,0.4149,0.3002,0.9816,0.7583,0.009,0.4431,0.3793,0.3333,0.375,0.1794,0.3563,0.4306,0.0272,0.0087,0.4112,0.2893,0.9816,0.7518,0.009,0.44,0.3793,0.3333,0.375,0.1784,0.3318,0.4207,0.0272,0.0084,0.3288,0.0,0.0,0.0,0.0,-669.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.5177233137532915,0.3846219593497325,101250.0,0.13273333333333334,0.05105215473768782
100290,0.0,0,0,1,0,135000.0,224136.0,17707.5,198000.0,0.022625,-14726,-142,-3458.0,-2690,,1,1,0,1,0,1,1.0,2,2,17,0,0,0,0,0,0,0.4055600775967173,0.2587283392986726,0.237916079507114,0.1237,0.0644,0.9921,,,0.12,0.1034,0.375,,0.0384,,0.1263,,0.0,0.1261,0.0669,0.9921,,,0.1208,0.1034,0.375,,0.0392,,0.1316,,0.0,0.1249,0.0644,0.9921,,,0.12,0.1034,0.375,,0.039,,0.1286,,0.0,0.1116,0.0,0.0,0.0,0.0,-1053.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,6.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.009642808637783513,0.602312881464825,135000.0,0.13116666666666665,0.0790033729521362
100291,0.0,1,0,1,1,153000.0,292500.0,14355.0,292500.0,0.015221,-11881,-716,-2283.0,-4417,,1,1,1,1,1,1,3.0,2,2,17,0,0,0,0,0,0,,0.18241258581846,0.3312508645909018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-502.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0602642875178857,0.5230769230769231,51000.0,0.09382352941176471,0.049076923076923074
100292,0.0,1,0,0,0,202500.0,675000.0,29862.0,675000.0,0.028663,-21185,365243,-1702.0,-4229,,1,0,0,1,0,1,2.0,2,2,11,0,0,0,0,0,0,,0.0654523265728891,0.5495965024956946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,3.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-17.240641963653527,0.3,101250.0,0.14746666666666666,0.04424
100293,0.0,1,0,0,0,202500.0,1271281.5,65956.5,1201500.0,0.019101,-14247,-2993,-3842.0,-4142,,1,1,0,1,0,0,2.0,2,2,18,0,0,0,0,0,0,0.4502643743883886,0.495546481404605,0.6127042441012546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21007931494349688,0.1592880884367467,101250.0,0.3257111111111111,0.051881900271497694
100294,0.0,1,0,0,0,157500.0,835380.0,35392.5,675000.0,0.00963,-20984,-7148,-8781.0,-3962,,1,1,0,1,1,0,1.0,2,2,11,0,0,0,0,0,0,,0.4413832573630213,0.5460231970049609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34064048799085017,0.1885369532428356,157500.0,0.22471428571428573,0.04236694677871149
100295,1.0,0,1,1,1,225000.0,1019205.0,31032.0,774000.0,0.072508,-11356,-602,-335.0,-3224,9.0,1,1,0,1,0,0,2.0,1,1,14,1,0,1,0,0,0,0.2620051155519113,0.3023938171668298,0.4632753280912678,0.2402,0.1098,0.9916,0.8844,0.4682,0.4,0.1724,0.5417,0.5,0.0223,0.1942,0.227,0.0077,0.0075,0.2447,0.1139,0.9916,0.8889,0.4724,0.4028,0.1724,0.5417,0.5,0.0228,0.2121,0.2365,0.0078,0.008,0.2425,0.1098,0.9916,0.8859,0.4711,0.4,0.1724,0.5417,0.5,0.0227,0.1975,0.231,0.0078,0.0077,0.1874,3.0,0.0,3.0,0.0,-14.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,6.0,0.0,1.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,0.05301162381120113,0.22076029846792353,112500.0,0.13792,0.030447260364696013
100296,0.0,0,0,0,1,225000.0,223884.0,24241.5,202500.0,0.04622,-17186,-1116,-4258.0,-730,,1,1,0,1,0,1,3.0,1,1,13,0,1,1,0,0,0,0.602751870061926,0.7117915010199288,,0.1649,0.0,0.9881,0.8368,0.0374,0.16,0.1379,0.375,0.4167,0.2082,0.1345,0.1643,0.0,0.0,0.1681,0.0,0.9881,0.8432,0.0378,0.1611,0.1379,0.375,0.4167,0.2129,0.1469,0.1712,0.0,0.0,0.1665,0.0,0.9881,0.8390000000000001,0.0377,0.16,0.1379,0.375,0.4167,0.2118,0.1368,0.1673,0.0,0.0,0.1672,0.0,0.0,0.0,0.0,-231.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,0.06493657628302106,1.0049847242321917,75000.0,0.10774,0.10827705418877633
100297,0.0,0,1,1,0,135000.0,334152.0,17059.5,270000.0,0.026392,-10427,-1274,-2609.0,-3027,9.0,1,1,0,1,0,0,2.0,2,2,18,0,0,0,0,0,0,,0.6126231664059472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,0.0,-1002.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12218279466768965,0.4040077569489334,67500.0,0.12636666666666665,0.05105311355311355
100298,0.0,1,0,0,0,270000.0,473760.0,48676.5,450000.0,0.020713,-16223,-3077,-3425.0,-5501,,1,1,0,1,0,0,2.0,3,1,10,0,0,0,0,0,0,,0.4923105677275208,,0.1959,0.3627,0.9712,0.6056,0.0377,0.0,0.3793,0.1667,0.0417,0.1716,0.1513,0.2448,0.0386,0.1504,0.1996,0.3764,0.9712,0.621,0.038,0.0,0.3793,0.1667,0.0417,0.1755,0.1653,0.255,0.0389,0.1593,0.1978,0.3627,0.9712,0.6109,0.0379,0.0,0.3793,0.1667,0.0417,0.1746,0.1539,0.2492,0.0388,0.1536,0.2252,0.0,0.0,0.0,0.0,-1485.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,0.1896689884731554,0.5699088145896657,135000.0,0.18028333333333332,0.10274506079027355
100299,0.0,1,0,0,0,112500.0,540000.0,27000.0,540000.0,0.0060079999999999,-19045,-11916,-6644.0,-2566,,1,1,0,1,0,0,2.0,2,2,12,0,0,0,1,1,0,,0.7047612832459343,0.5884877883422673,0.0464,0.0712,0.993,0.9048,0.0303,0.0,0.1207,0.1667,0.2083,,0.0378,0.0554,0.0,0.0,0.0315,0.0694,0.9881,0.8432,0.0306,0.0,0.1034,0.1667,0.2083,,0.0275,0.0577,0.0,0.0,0.0468,0.0712,0.993,0.9061,0.0305,0.0,0.1207,0.1667,0.2083,,0.0385,0.0564,0.0,0.0,0.0602,6.0,0.0,6.0,0.0,-1393.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,0.6256760304541874,0.20833333333333334,56250.0,0.24,0.05
100300,1.0,0,0,1,0,63000.0,426645.0,22468.5,324000.0,0.018634,-12209,-1572,-6348.0,-4551,,1,1,0,1,1,0,1.0,2,2,10,0,0,0,0,0,0,,0.474891701732854,0.3154721549257734,0.1041,0.1126,0.9806,0.7348,0.0012,0.0,0.2069,0.1667,0.2083,0.0195,0.0841,0.09,0.0039,0.0646,0.1061,0.1168,0.9806,0.7452,0.0012,0.0,0.2069,0.1667,0.2083,0.02,0.0918,0.0937,0.0039,0.0684,0.1051,0.1126,0.9806,0.7383,0.0012,0.0,0.2069,0.1667,0.2083,0.0199,0.0855,0.0916,0.0039,0.066,0.0855,3.0,1.0,3.0,1.0,-2149.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,0.12875747399459414,0.14766374854973105,63000.0,0.35664285714285715,0.052663221179200505
100301,1.0,0,0,0,1,112500.0,571486.5,31131.0,454500.0,0.022625,-8292,-166,-3062.0,-16,,1,1,0,1,0,0,3.0,2,2,11,0,0,0,0,0,0,,0.2532889043013798,0.2009260877159709,0.0737,0.1016,0.4933,0.8232,0.0632,0.08,0.1379,0.3333,0.0417,0.0405,0.0,0.1469,0.0,0.0038,0.0,0.1054,0.0,0.8301,0.0637,0.0,0.1379,0.3333,0.0417,0.0414,0.0,0.1531,0.0,0.004,0.0744,0.1016,0.4933,0.8256,0.0636,0.08,0.1379,0.3333,0.0417,0.0412,0.0,0.1496,0.0,0.0039,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,2.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,0.02001929570670526,0.19685504381993277,37500.0,0.27672,0.054473727725851795
